"person_id","display_first_last","birthdate","school","country","height","weight","season_exp","jersey","position","team_id","team_name","team_abbreviation","team_city","from_year","to_year"
1630558,"Davion Mitchell",1998-09-05,"Baylor","USA","6-0",202,2,"15","Guard",1610612758,"Kings","SAC","Sacramento",2021,2023
1628378,"Donovan Mitchell",1996-09-07,"Louisville","USA","6-1",215,6,"45","Guard",1610612739,"Cavaliers","CLE","Cleveland",2017,2023
77615,"Mike Mitchell",1956-01-01,"Auburn","USA","6-7",215,10,"34","Forward",1610612759,"Spurs","SAS","San Antonio",1978,1987
77616,"Murray Mitchell",1923-03-19,"Sam Houston State","USA","6-6",NA,1,NA,"Center",1610610023,"Packers","AND","Anderson",1949,1949
417,"Sam Mitchell",1963-09-02,"Mercer","USA","6-7",215,13,"42","Forward",1610612750,"Timberwolves","MIN","Minnesota",1989,2001
203183,"Tony Mitchell",1989-08-07,"Alabama","USA","6-6",216,2,NA,"Forward",0,NA,NA,NA,2013,2013
203502,"Tony Mitchell",1992-04-07,"North Texas","USA",NA,NA,3,NA,NA,0,NA,NA,NA,2013,2016
1628513,"Naz Mitrou-Long",1993-08-03,"Iowa State","Canada","6-3",218,4,"15","Guard",1610612762,"Jazz","UTA","Utah",2017,2019
77618,"Steve Mix",1947-12-30,"Toledo","USA","6-7",215,13,"50","Forward",1610612755,"76ers","PHI","Philadelphia",1969,1982
77619,"Bill Mlkvy",1931-01-19,"Temple","USA","6-4",190,1,"16","Forward",1610612744,"Warriors","PHW","Philadelphia",1952,1952
1749,"Cuttino Mobley",1975-09-01,"Rhode Island","USA","6-4",215,12,"32","Guard",1610612745,"Rockets","HOU","Houston",1998,2008
211,"Eric Mobley",1970-02-01,"Pittsburgh","USA","6-11",235,3,NA,"Center",0,NA,NA,NA,1994,1996
1630596,"Evan Mobley",2001-06-18,"Southern California","USA","6-11",215,2,"4","Center",1610612739,"Cavaliers","CLE","Cleveland",2021,2023
1630600,"Isaiah Mobley",1999-09-24,"Southern California","USA","6-8",238,1,"15","Forward",1610612739,"Cavaliers","CLE","Cleveland",2022,2023
77621,"Larry Moffett",1954-11-05,"UNLV","USA","6-8",210,1,"41","Forward",1610612745,"Rockets","HOU","Houston",1977,1977
77622,"Leo Mogus",1921-04-13,"Youngstown State","USA","6-4",190,4,"18","Forward",1610612744,"Warriors","PHW","Philadelphia",1946,1950
2040,"Jerome Moiso",1978-06-15,"UCLA","France","6-10",260,5,NA,"Forward",0,NA,NA,NA,2000,2004
77623,"Paul Mokeski",1957-01-03,"Kansas","USA","7-0",250,12,"44","Center",1610612749,"Bucks","MIL","Milwaukee",1979,1990
1629690,"Adam Mokoka",1998-07-18,"Mega Basket","France","6-4",190,3,"20","Guard",1610612741,"Bulls","CHI","Chicago",2019,2020
77624,"Jack Molinas",1931-10-01,"Columbia","USA","6-6",200,1,"6","Forward",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1953,1953
77625,"Wayne Molis",1943-04-17,"Lewis","USA","6-8",230,1,"18","Forward",1610612752,"Knicks","NYK","New York",1966,1966
77626,"Sidney Moncrief",1957-09-21,"Arkansas","USA","6-4",180,11,"4","Guard",1610612749,"Bucks","MIL","Milwaukee",1979,1990
1631320,"Chima Moneke",1995-12-24,"Cal-Davis","Nigeria","6-5",223,1,NA,"Forward",0,NA,NA,NA,2022,2022
77627,"Eric Money",1955-02-06,"Arizona","USA","6-0",170,6,"14","Guard",1610612765,"Pistons","DET","Detroit",1974,1979
1628370,"Malik Monk",1998-02-04,"Kentucky","USA","6-3",200,6,"0","Guard",1610612758,"Kings","SAC","Sacramento",2017,2023
202328,"Greg Monroe",1990-06-04,"Georgetown","USA","6-10",250,11,"15","Forward-Center",1610612750,"Timberwolves","MIN","Minnesota",2010,2021
77628,"Rodney Monroe",1968-04-16,"North Carolina State","USA","6-3",185,1,"12","Guard",1610612737,"Hawks","ATL","Atlanta",1991,1991
77630,"Howie Montgomery",1940-08-22,"Texas-Pan American","USA","6-4",220,1,"43","Forward",1610612744,"Warriors","SFW","San Francisco",1962,1962
376,"Eric Montross",1971-09-23,"North Carolina","USA","7-0",270,9,"00","Center",1610612765,"Pistons","DET","Detroit",1994,2002
1630541,"Moses Moody",2002-05-31,"Arkansas","USA","6-5",211,2,"4","Guard",1610612744,"Warriors","GSW","Golden State",2021,2023
200081,"Jamario Moon",1980-06-13,"Meridian CC","USA","6-8",205,6,"9","Forward",1610612761,"Raptors","TOR","Toronto",2007,2011
1629875,"Xavier Moon",1995-01-02,"Morehead State","USA","6-0",165,2,"15","Guard",1610612746,"Clippers","LAC","LA",2021,2023
77631,"Jim Mooney",1930-07-08,"Villanova","USA","6-5",215,1,"7","Forward",1610612744,"Warriors","PHW","Philadelphia",1952,1952
1629760,"Matt Mooney",1995-02-07,"Texas Tech","USA","6-2",199,2,NA,"Guard",0,NA,NA,NA,2019,2021
77632,"Andre Moore",1964-07-02,"Loyola-Chicago","USA","6-9",215,1,"53","Forward",1610612743,"Nuggets","DEN","Denver",1987,1987
1628500,"Ben Moore",1995-05-13,"Southern Methodist","USA","6-8",220,2,"26","Forward",1610612754,"Pacers","IND","Indiana",2017,2018
202734,"E'Twaun Moore",1989-02-25,"Purdue","USA","6-3",191,11,"55","Guard",1610612756,"Suns","PHX","Phoenix",2011,2020
77634,"Jackie Moore",1932-09-24,"La Salle","USA","6-5",180,3,"4-14","Forward",1610612744,"Warriors","PHW","Philadelphia",1954,1956
77633,"Johnny Moore",1958-03-03,"Texas-Austin","USA","6-1",175,9,"00","Guard",1610612759,"Spurs","SAS","San Antonio",1980,1989
77635,"Lowes Moore",1957-05-05,"West Virginia","USA","6-1",170,3,"13","Guard",1610612751,"Nets","NJN","New Jersey",1980,1982
1630,"Mikki Moore",1975-11-04,"Nebraska","USA","7-0",225,14,"31","Forward-Center",1610612765,"Pistons","DET","Detroit",1998,2011
77636,"Otto Moore",1946-08-27,"Texas-Pan American","USA","6-11",205,9,"34","Center",1610612765,"Pistons","DET","Detroit",1968,1976
77637,"Ron Moore",1962-01-16,"West Virginia State","USA","7-0",260,1,"53","Center",1610612765,"Pistons","DET","Detroit",1987,1987
929,"Tracy Moore",1965-12-28,"Tulsa","USA","6-4",200,5,NA,"Guard",0,NA,NA,NA,1991,1996
1631111,"Wendell Moore Jr.",2001-09-18,"Duke","USA","6-5",215,1,"7","Guard",1610612750,"Timberwolves","MIN","Minnesota",2022,2023
1629630,"Ja Morant",1999-08-10,"Murray State","USA","6-2",174,4,"12","Guard",1610612763,"Grizzlies","MEM","Memphis",2019,2023
203961,"Eric Moreland",1991-12-24,"Oregon State","USA","6-10",238,5,"15","Forward-Center",1610612765,"Pistons","DET","Detroit",2014,2018
77639,"Jackie Moreland",1938-03-11,"Louisiana Tech","USA","6-7",215,5,"15","Forward",1610612765,"Pistons","DET","Detroit",1960,1964
77640,"Guy Morgan",1960-08-23,"Wake Forest","USA","6-8",205,1,"35","Guard",1610612754,"Pacers","IND","Indiana",1982,1982
1629752,"Juwan Morgan",1997-04-17,"Indiana","USA","6-7",232,4,"16","Forward",1610612738,"Celtics","BOS","Boston",2019,2021
77642,"Elmo Morgenthaler",1922-08-03,"New Mexico Tech","USA","6-9",230,2,"17","Center",1610612744,"Warriors","PHW","Philadelphia",1946,1948
77644,"Darren Morningstar",1969-04-22,"Pittsburgh","USA","6-10",235,1,"55","Center",1610612742,"Mavericks","DAL","Dallas",1993,1993
356,"Chris Morris",1966-01-20,"Auburn","USA","6-8",228,11,"34","Forward",1610612751,"Nets","NJN","New Jersey",1988,1998
202721,"Darius Morris",1991-01-03,"Michigan","USA","6-4",195,5,"14","Guard",1610612747,"Lakers","LAL","Los Angeles",2011,2014
77647,"Isaiah Morris",1969-04-02,"Arkansas","USA","6-8",229,1,"35","Forward",1610612765,"Pistons","DET","Detroit",1992,1992
1628537,"Jaylen Morris",1995-09-19,"Molloy","USA","6-5",185,3,NA,"Guard",0,NA,NA,NA,2017,2021
202693,"Markieff Morris",1989-09-02,"Kansas","USA","6-9",245,12,"13","Forward",1610612742,"Mavericks","DAL","Dallas",2011,2023
77646,"Max Morris",1925-03-14,"Northwestern","USA","6-2",195,1,NA,"Forward",1610610033,"Redskins","SHE","Sheboygan",1949,1949
1628420,"Monte Morris",1995-06-27,"Iowa State","USA","6-2",183,6,"22","Guard",1610612764,"Wizards","WAS","Washington",2017,2023
201043,"Randolph Morris",1986-01-02,"Kentucky","USA","6-11",275,5,"33","Center",1610612737,"Hawks","ATL","Atlanta",2006,2009
2242,"Terence Morris",1979-01-11,"Maryland","USA",NA,NA,3,NA,NA,0,NA,NA,NA,2001,2008
200747,"Adam Morrison",1984-07-19,"Gonzaga","USA","6-8",205,4,"6","Forward",1610612766,"Bobcats","CHA","Charlotte",2006,2009
77649,"Mike Morrison",1967-08-16,"Loyola-Maryland","USA","6-4",195,1,"32","Guard",1610612756,"Suns","PHX","Phoenix",1989,1989
201627,"Anthony Morrow",1985-09-27,"Georgia Tech","USA","6-5",210,10,"11","Guard",1610612760,"Thunder","OKC","Oklahoma City",2008,2016
132,"Dwayne Morton",1971-08-10,"Louisville","USA","6-7",195,1,"50","Guard",1610612744,"Warriors","GOS","Golden State",1994,1994
1972,"John Morton",1967-05-18,"Seton Hall","USA","6-3",180,3,"23","Forward",1610612739,"Cavaliers","CLE","Cleveland",1989,1991
77653,"Glenn Mosley",1955-12-26,"Seton Hall","USA","6-8",195,2,"34","Forward",1610612759,"Spurs","SAS","San Antonio",1977,1978
77654,"Perry Moss",1958-11-11,"Northeastern","USA","6-2",185,2,"10","Guard",1610612744,"Warriors","GOS","Golden State",1985,1986
734,"Lawrence Moten",1972-03-25,"Syracuse","USA","6-5",185,3,NA,"Guard",0,NA,NA,NA,1995,1997
202700,"Donatas Motiejunas",1990-09-20,"Lithuania","Lithuania","7-0",220,7,"28","Forward-Center",1610612745,"Rockets","HOU","Houston",2012,2018
1628405,"Johnathan Motley",1995-05-04,"Baylor","USA","6-8",230,4,"15","Forward",1610612746,"Clippers","LAC","LA",2017,2019
2069,"Hanno Mottola",1976-09-09,"Utah","Finland","6-11",247,2,"13","Center-Forward",1610612737,"Hawks","ATL","Atlanta",2000,2001
203102,"Arnett Moultrie",1990-11-18,"Mississippi State","USA","6-10",240,2,"5","Forward",1610612755,"76ers","PHI","Philadelphia",2012,2013
297,"Alonzo Mourning",1970-02-08,"Georgetown","USA","6-10",261,16,"33","Center",1610612748,"Heat","MIA","Miami",1992,2007
202389,"Timofey Mozgov",1986-07-16,"Khimki","Russia","7-1",275,10,"21","Center",1610612743,"Nuggets","DEN","Denver",2010,2018
77657,"Chuck Mrazovich",1924-02-26,"Eastern Kentucky","USA","6-5",185,1,NA,"Forward",1610610030,"Olympians","INO","Indianapolis",1950,1950
1626144,"Emmanuel Mudiay",1996-03-05,"Guangdong","DRC","6-3",200,7,NA,"Guard",0,NA,NA,NA,2015,2021
77658,"Erwin Mueller",1944-03-12,"San Francisco","USA","6-8",230,7,"51","Forward",1610612765,"Pistons","DET","Detroit",1966,1972
201957,"Byron Mullens",1989-02-14,"Ohio State","USA","7-0",275,5,"30","Center",1610612766,"Bobcats","CHA","Charlotte",2009,2013
904,"Chris Mullin",1963-07-30,"St. John's (NY)","USA",NA,NA,16,"17","Forward",0,NA,NA,NA,1985,2000
204098,"Xavier Munford",1992-06-01,"Rhode Island","USA","6-4",173,2,"0","Guard",1610612763,"Grizzlies","MEM","Memphis",2015,2017
77665,"George Munroe",1922-01-05,"Dartmouth","USA","5-11",170,2,"6","Guard",1610610034,"Bombers","BOM","St. Louis",1946,1947
49,"Gheorghe Muresan",1971-02-14,"Pau Orthez","Romania","7-7",303,7,"77","Center",1610612764,"Bullets","WAS","Washington",1993,1999
1630278,"Ade Murkey",1998-01-29,"Denver","USA","6-5",200,1,NA,"Guard",0,NA,NA,NA,2021,2021
77668,"Allen Murphy",1952-07-15,"Louisville","USA","6-4",190,1,"20","Guard",1610612747,"Lakers","LAL","Los Angeles",1976,1976
77669,"Calvin Murphy",1948-05-09,"Niagara","USA","5-9",165,13,"23","Guard",1610612745,"Rockets","HOU","Houston",1970,1982
203513,"Erik Murphy",1990-10-26,"Florida","Finland","6-10",230,1,"33","Forward",1610612741,"Bulls","CHI","Chicago",2013,2013
77670,"Jay Murphy",1962-06-26,"Boston College","USA","6-9",220,4,"42","Forward",1610612746,"Clippers","LAC","Los Angeles",1984,1987
77671,"John Murphy",1924-09-13,"Simon Gratz HS (PA)","USA","6-2",175,1,"12","Forward",1610612744,"Warriors","PHW","Philadelphia",1946,1946
203122,"Kevin Murphy",1990-03-06,"Tennessee Tech","USA","6-6",185,2,"55","Guard",1610612762,"Jazz","UTA","Utah",2012,2012
77673,"Ronnie Murphy",1964-07-29,"Jacksonville","USA","6-5",225,1,"34","Forward",1610612757,"Trail Blazers","POR","Portland",1987,1987
77674,"Tod Murphy",1963-12-24,"California-Irvine","USA","6-9",220,5,"41","Center",1610612750,"Timberwolves","MIN","Minnesota",1987,1993
2211,"Troy Murphy",1980-05-02,"Notre Dame","USA","6-11",245,12,NA,"Forward-Center",0,NA,NA,NA,2001,2012
1630530,"Trey Murphy III",2000-06-18,"Virginia","USA","6-8",206,2,"25","Forward",1610612740,"Pelicans","NOP","New Orleans",2021,2023
1627749,"Dejounte Murray",1996-09-19,"Washington","USA","6-5",180,6,"5","Guard",1610612737,"Hawks","ATL","Atlanta",2016,2023
2436,"Flip Murray",1979-07-29,"Shaw","USA","6-3",200,9,"6","Guard",1610612760,"SuperSonics","SEA","Seattle",2002,2009
1627750,"Jamal Murray",1997-02-23,"Kentucky","Canada","6-4",215,6,"27","Guard",1610612743,"Nuggets","DEN","Denver",2016,2023
1631099,"Keegan Murray",2000-08-19,"Iowa","USA","6-8",225,1,"13","Forward",1610612758,"Kings","SAC","Sacramento",2022,2023
77675,"Ken Murray",1928-04-20,"St. Bonaventure","USA","6-2",190,3,"4","Guard",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1950,1954
441,"Lamond Murray",1973-04-20,"California","USA","6-7",235,11,"31","Forward",1610612746,"Clippers","LAC","Los Angeles",1994,2005
145,"Tracy Murray",1971-07-25,"UCLA","USA","6-7",230,13,NA,"Forward",0,NA,NA,NA,1992,2003
77676,"Dorie Murrey",1943-09-07,"Detroit","USA","6-8",215,6,"40","Forward",1610612760,"SuperSonics","SEA","Seattle",1966,1971
203315,"Toure' Murry",1989-11-08,"Wichita State","USA","6-5",195,3,NA,"Forward",0,NA,NA,NA,2013,2014
1629058,"Dzanan Musa",1999-05-08,"Cedevita","Bosnia and Herzegovina","6-9",217,3,"13","Guard-Forward",1610612751,"Nets","BKN","Brooklyn",2018,2019
203488,"Mike Muscala",1991-07-01,"Bucknell","USA","6-11",240,10,"57","Forward-Center",1610612764,"Wizards","WAS","Washington",2013,2023
77677,"Angelo Musi",1918-07-25,"Temple","USA","5-9",145,3,"5","Guard",1610612744,"Warriors","PHW","Philadelphia",1946,1948
1054,"Jerrod Mustaf",1969-10-28,"Maryland","USA","6-10",238,4,"0","Forward",1610612756,"Suns","PHX","Phoenix",1990,1993
87,"Dikembe Mutombo",1966-06-25,"Georgetown","Congo","7-2",260,19,"55","Center",1610612743,"Nuggets","DEN","Denver",1991,2008
982,"Martin Muursepp",1974-09-26,"Maccabi Tel Aviv","Estonia","6-9",235,2,"13","Forward",1610612742,"Mavericks","DAL","Dallas",1996,1997
939,"Pete Myers",1963-09-15,"Arkansas-Little Rock","USA","6-6",180,9,NA,"Guard",0,NA,NA,NA,1986,1997
1629004,"Svi Mykhailiuk",1997-06-10,"Kansas","Ukraine","6-7",205,5,"17","Guard-Forward",1610612766,"Hornets","CHA","Charlotte",2018,2023
1626122,"Makhtar N'diaye",1973-12-12,"North Carolina",NA,"6-8",245,1,"40","Forward",1610612763,"Grizzlies","VAN","Vancouver",1998,1998
2055,"Mamadou N'diaye",1975-06-16,"Auburn","Senegal","7-0",255,6,"34","Center",1610612761,"Raptors","TOR","Toronto",2000,2004
77681,"Bob Naber",1929-09-03,"Louisville","USA","6-3",185,1,NA,"Forward",1610610030,"Olympians","INO","Indianapolis",1952,1952
77682,"Boris Nachamkin",1933-12-06,"New York University","USA","6-6",210,1,"17","Forward",1610612758,"Royals","ROC","Rochester",1954,1954
2411,"Bostjan Nachbar",1980-07-03,"Benetton Treviso","Slovenia","6-9",221,7,"7","Forward",1610612751,"Nets","NJN","New Jersey",2002,2007
1627846,"Abdel Nader",1993-09-25,"Iowa State","Egypt","6-5",225,5,NA,"Forward",0,NA,NA,NA,2017,2021
77683,"Jerry Nagel",1928-05-18,"Loyola-Chicago","USA","6-0",190,1,"9","Guard",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1949,1949
77684,"Fred Nagy",1924-01-03,"Akron","USA","6-1",185,1,NA,"Guard",1610610029,"Jets","JET","Indianapolis",1948,1948
1924,"Lee Nailon",1975-02-22,"TCU","USA","6-9",241,6,NA,"Forward",0,NA,NA,NA,2000,2005
2059,"Eduardo Najera",1976-07-11,"Oklahoma","Mexico","6-8",235,13,"21","Forward",1610612743,"Nuggets","DEN","Denver",2000,2011
1626204,"Larry Nance Jr.",1993-01-01,"Wyoming","USA","6-8",245,8,"22","Forward-Center",1610612740,"Pelicans","NOP","New Orleans",2015,2023
77686,"Paul Napolitano",1923-02-03,"San Francisco","USA","6-2",185,1,NA,"Guard",1610610029,"Jets","JET","Indianapolis",1948,1948
77688,"Bob Nash",1950-08-24,"Hawaii","USA","6-8",195,4,"55","Forward",1610612758,"Kings","KCK","Kansas City",1972,1978
77687,"Charles Nash",1942-07-24,"Kentucky","USA","6-5",215,1,"17","Forward",1610612747,"Lakers","LAL","Los Angeles",1964,1964
959,"Steve Nash",1974-02-07,"Santa Clara","Canada","6-3",178,19,"10","Guard",1610612756,"Suns","PHX","Phoenix",1996,2013
77689,"Swen Nater",1950-01-14,"UCLA","USA","6-11",240,8,"41","Center",1610612746,"Clippers","SDC","San Diego",1976,1983
77690,"Howard Nathan",1972-01-21,"Louisiana-Monroe","USA","5-11",175,1,"14","Guard",1610612737,"Hawks","ATL","Atlanta",1995,1995
77692,"Kenny Natt",1958-10-05,"Louisiana-Monroe","USA","6-3",185,3,"2","Guard",1610612762,"Jazz","UTA","Utah",1980,1984
77693,"Willie Naulls",1934-10-07,"UCLA","USA","6-6",225,10,"12","Forward",1610612752,"Knicks","NYK","New York",1956,1965
202380,"Hamady Ndiaye",1987-01-12,"Rutgers","Senegal","7-0",235,3,NA,"Center",0,NA,NA,NA,2010,2013
101238,"Boniface Ndong",1977-09-03,"Dijon","Senegal","7-0",205,1,NA,"Center",0,NA,NA,NA,2005,2005
1626254,"Maurice Ndour",1992-06-18,"Ohio","Senegal","6-9",200,2,"2","Forward",1610612752,"Knicks","NYK","New York",2016,2016
77694,"Craig Neal",1964-02-16,"Georgia Tech","USA","6-5",165,2,"22","Guard",1610612748,"Heat","MIA","Miami",1988,1990
202390,"Gary Neal",1984-10-03,"Towson","USA","6-4",210,7,NA,"Guard",0,NA,NA,NA,2010,2016
77695,"Jim Neal",1930-05-21,"Wofford","USA","6-11",235,2,NA,"Center",1610612755,"Nationals","PHI","Syracuse",1953,1954
77697,"Ed Nealy",1960-02-19,"Kansas State","USA","6-7",238,10,"45","Forward",1610612758,"Kings","KCK","Kansas City",1982,1992
77698,"Al Negratti",1921-06-12,"Seton Hall","USA","6-3",200,1,NA,"Forward",1610610036,"Capitols","WAS","Washington",1946,1946
201634,"DeMarcus Nelson",1985-11-02,"Duke","USA","6-4",200,2,"21","Guard",1610612744,"Warriors","GSW","Golden State",2008,2008
77700,"Don Nelson",1940-05-15,"Iowa","USA","6-6",210,14,"19","Forward",1610612738,"Celtics","BOS","Boston",1962,1975
2749,"Jameer Nelson",1982-02-09,"St. Joseph's (PA)","USA","6-0",190,15,"41","Guard",1610612753,"Magic","ORL","Orlando",2004,2017
77701,"Louie Nelson",1951-05-28,"Washington","USA","6-3",190,5,"11","Guard",1610612762,"Jazz","UTA","New Orleans",1973,1977
1129,"Ruben Nembhard",1972-02-20,"Weber State","USA","6-3",208,1,NA,"Guard",0,NA,NA,NA,1996,1996
1630612,"RJ Nembhard Jr.",1999-03-22,"Texas Christian","USA","6-4",200,2,"5","Guard",1610612739,"Cavaliers","CLE","Cleveland",2021,2021
1838,"Tyrone Nesby",1976-01-31,"UNLV","USA","6-6",245,4,"8","Forward-Guard",1610612746,"Clippers","LAC","Los Angeles",1998,2001
1630174,"Aaron Nesmith",1999-10-16,"Vanderbilt","USA","6-5",215,3,"23","Guard-Forward",1610612754,"Pacers","IND","Indiana",2020,2023
77704,"Martin Nessley",1965-02-16,"Duke","USA","7-2",260,1,"51","Forward",1610612746,"Clippers","LAC","Los Angeles",1987,1987
1725,"Rasho Nesterovic",1976-05-30,"Virtus Bologna","Slovenia","7-0",255,13,"12","Center",1610612750,"Timberwolves","MIN","Minnesota",1998,2009
203526,"Raul Neto",1992-05-19,"Murcia","Brazil","6-2",180,8,"19","Guard",1610612739,"Cavaliers","CLE","Cleveland",2015,2023
77705,"Johnny Neumann",1951-09-11,"Mississippi","USA","6-6",200,2,"21","Guard",1610612747,"Lakers","LAL","Los Angeles",1976,1977
77706,"Paul Neumann",1938-01-30,"Stanford","USA","6-1",175,6,"15","Guard",1610612755,"76ers","PHI","Philadelphia",1961,1966
1116,"Melvin Newbern",1967-06-11,"Minnesota","USA","6-4",200,1,"23","Guard",1610612765,"Pistons","DET","Detroit",1992,1992
1956,"Ira Newble",1975-01-20,"Miami (Ohio)","USA","6-7",220,9,"14","Guard-Forward",1610612739,"Cavaliers","CLE","Cleveland",2000,2007
271,"Johnny Newman",1963-11-28,"Richmond","USA","6-7",210,16,"2","Forward",1610612749,"Bucks","MIL","Milwaukee",1986,2001
1629005,"Malik Newman",1997-02-21,"Kansas","USA","6-3",190,2,NA,"Guard",0,NA,NA,NA,2019,2021
77712,"Dave Newmark",1946-09-11,"Columbia","USA","7-0",240,2,"29","Center",1610612741,"Bulls","CHI","Chicago",1968,1969
1627777,"Georges Niang",1993-06-17,"Iowa State","USA","6-7",230,7,"20","Forward",1610612755,"76ers","PHI","Philadelphia",2016,2023
77713,"Jack Nichols",1926-04-09,"Washington","USA","6-7",222,9,"16","Center",1610612738,"Celtics","BOS","Boston",1948,1957
203094,"Andrew Nicholson",1989-12-08,"St. Bonaventure","Canada","6-9",250,6,"44","Forward",1610612753,"Magic","ORL","Orlando",2012,2016
1093,"Gaylon Nickerson",1969-02-06,"Nortwestern Oklahoma State","USA","6-3",190,1,NA,"Guard",0,NA,NA,NA,1996,1996
77715,"Carl Nicks",1958-10-06,"Indiana State","USA","6-1",175,3,"24","Guard",1610612762,"Jazz","UTA","Utah",1980,1982
77717,"John Niemiera",1921-05-26,"Notre Dame","USA","6-1",165,2,NA,"Guard",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1948,1949
77718,"Mike Niles",1955-03-31,"California State-Fullerton","USA","6-6",225,1,"40","Forward",1610612756,"Suns","PHX","Phoenix",1980,1980
77719,"Kurt Nimphius",1958-03-13,"Arizona State","USA","6-10",218,8,"40","Center",1610612742,"Mavericks","DAL","Dallas",1981,1989
1630227,"Daishen Nix",2002-02-13,NA,"USA","6-4",226,3,"15","Guard",1610612745,"Rockets","HOU","Houston",2021,2022
77720,"Dyron Nix",1967-02-11,"Tennessee","USA","6-7",210,1,"23","Guard",1610612754,"Pacers","IND","Indiana",1989,1989
77721,"Norm Nixon",1955-10-11,"Duquesne","USA","6-2",170,10,"10","Guard",1610612747,"Lakers","LAL","Los Angeles",1977,1988
1630192,"Zeke Nnaji",2001-01-09,"Arizona","USA","6-9",240,3,"22","Forward-Center",1610612743,"Nuggets","DEN","Denver",2020,2023
